temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description,Product,Unit_Price,Discount,Total_Price,Quantity,cpi
280.77,278.58,277.8,280.23,281.38,1002,86,4.91,293,100,2,5,0,3.46,0.0,51.9,7482,101.6
280.77,278.58,277.8,280.23,281.38,1002,86,4.91,293,100,2,5,1,1.59,0.0,12.72,6353,101.6
280.77,278.58,277.8,280.23,281.38,1002,86,4.91,293,100,2,5,2,1.67,0.05,22.21,5762,101.6
280.77,278.58,277.8,280.23,281.38,1002,86,4.91,293,100,2,5,3,3.23,0.1,264.54,6889,101.6
280.77,278.58,277.8,280.23,281.38,1002,86,4.91,293,100,2,5,4,2.93,0.0,29.3,6287,101.6
280.77,278.58,277.8,280.23,281.38,1002,86,4.91,293,100,2,5,5,2.31,0.0,13.86,7036,101.6
280.77,278.58,277.8,280.23,281.38,1002,86,4.91,293,100,2,5,6,1.79,0.1,64.44,6719,101.6
276.04,274.87,274.39,274.67,277.33,1016,92,1.72,109,98,1,2,0,3.46,0.0,6.92,7087,101.6
276.04,274.87,274.39,274.67,277.33,1016,92,1.72,109,98,1,2,1,1.59,0.0,4.77,5728,101.6
276.04,274.87,274.39,274.67,277.33,1016,92,1.72,109,98,1,2,2,2.01,0.15,162.31,7174,101.6
276.04,274.87,274.39,274.67,277.33,1016,92,1.72,109,98,1,2,3,3.12,0.0,9.36,8005,101.6
276.04,274.87,274.39,274.67,277.33,1016,92,1.72,109,98,1,2,4,2.93,0.0,20.51,6441,101.6
276.04,274.87,274.39,274.67,277.33,1016,92,1.72,109,98,1,2,5,2.31,0.0,20.79,6499,101.6
276.04,274.87,274.39,274.67,277.33,1016,92,1.72,109,98,1,2,6,3.23,0.0,19.38,6305,101.6
276.56,274.12,274.41,274.8,277.57,1015,84,2.24,74,100,1,2,0,3.46,0.0,6.92,6957,101.6
276.56,274.12,274.41,274.8,277.57,1015,84,2.24,74,100,1,2,1,1.59,0.0,20.67,6993,101.6
276.56,274.12,274.41,274.8,277.57,1015,84,2.24,74,100,1,2,2,1.75,0.0,8.75,6140,101.6
276.56,274.12,274.41,274.8,277.57,1015,84,2.24,74,100,1,2,3,3.12,0.0,15.6,6519,101.6
276.56,274.12,274.41,274.8,277.57,1015,84,2.24,74,100,1,2,4,2.14,0.05,22.36,7516,101.6
276.56,274.12,274.41,274.8,277.57,1015,84,2.24,74,100,1,2,5,2.82,0.1,253.8,7438,101.6
276.56,274.12,274.41,274.8,277.57,1015,84,2.24,74,100,1,2,6,1.96,0.1,98.78,6225,101.6
270.36,268.71,263.96,269.18,271.78,1009,87,6.37,75,100,0,6,0,3.46,0.0,51.9,6710,101.6
270.36,268.71,263.96,269.18,271.78,1009,87,6.37,75,100,0,6,1,1.59,0.0,22.26,5880,101.6
270.36,268.71,263.96,269.18,271.78,1009,87,6.37,75,100,0,6,2,3.14,0.15,266.9,6401,101.6
270.36,268.71,263.96,269.18,271.78,1009,87,6.37,75,100,0,6,3,3.12,0.0,43.68,5986,101.6
270.36,268.71,263.96,269.18,271.78,1009,87,6.37,75,100,0,6,4,2.93,0.0,41.02,6532,101.6
270.36,268.71,263.96,269.18,271.78,1009,87,6.37,75,100,0,6,5,3.08,0.1,263.34,6707,101.6
270.36,268.71,263.96,269.18,271.78,1009,87,6.37,75,100,0,6,6,3.23,0.0,6.46,6107,101.6
265.97,263.29,259.23,264.82,266.38,1004,79,5.03,60,100,0,6,0,3.46,0.0,17.3,7314,101.6
265.97,263.29,259.23,264.82,266.38,1004,79,5.03,60,100,0,6,1,1.59,0.0,14.31,7055,101.6
265.97,263.29,259.23,264.82,266.38,1004,79,5.03,60,100,0,6,2,1.75,0.0,7.0,7323,101.6
265.97,263.29,259.23,264.82,266.38,1004,79,5.03,60,100,0,6,3,2.38,0.05,38.44,7650,101.6
265.97,263.29,259.23,264.82,266.38,1004,79,5.03,60,100,0,6,4,2.93,0.0,14.65,7299,101.6
265.97,263.29,259.23,264.82,266.38,1004,79,5.03,60,100,0,6,5,2.31,0.0,18.48,6547,101.6
265.97,263.29,259.23,264.82,266.38,1004,79,5.03,60,100,0,6,6,3.23,0.0,9.69,7693,101.6
261.41,260.24,261.41,260.36,263.04,1004,90,0.92,25,100,0,0,0,3.46,0.0,13.84,7788,101.6
261.41,260.24,261.41,260.36,263.04,1004,90,0.92,25,100,0,0,1,1.59,0.0,14.31,7140,101.6
261.41,260.24,261.41,260.36,263.04,1004,90,0.92,25,100,0,0,2,1.75,0.0,8.75,6833,101.6
261.41,260.24,261.41,260.36,263.04,1004,90,0.92,25,100,0,0,3,3.12,0.0,46.8,6993,101.6
261.41,260.24,261.41,260.36,263.04,1004,90,0.92,25,100,0,0,4,3.77,0.1,227.33,6625,101.6
261.41,260.24,261.41,260.36,263.04,1004,90,0.92,25,100,0,0,5,1.72,0.1,65.02,5963,101.6
261.41,260.24,261.41,260.36,263.04,1004,90,0.92,25,100,0,0,6,3.23,0.0,35.53,6501,101.6
258.77,254.0,258.77,255.86,259.12,1011,64,0.74,324,25,1,3,0,2.72,0.05,56.85,7919,101.6
258.77,254.0,258.77,255.86,259.12,1011,64,0.74,324,25,1,3,1,1.88,0.15,131.04,6186,101.6
258.77,254.0,258.77,255.86,259.12,1011,64,0.74,324,25,1,3,2,1.75,0.0,10.5,8049,101.6
258.77,254.0,258.77,255.86,259.12,1011,64,0.74,324,25,1,3,3,3.12,0.0,15.6,6927,101.6
258.77,254.0,258.77,255.86,259.12,1011,64,0.74,324,25,1,3,4,2.93,0.0,29.3,6957,101.6
258.77,254.0,258.77,255.86,259.12,1011,64,0.74,324,25,1,3,5,2.31,0.0,13.86,6986,101.6
258.77,254.0,258.77,255.86,259.12,1011,64,0.74,324,25,1,3,6,3.23,0.0,48.45,7299,101.6
263.42,262.36,259.2,261.86,264.12,1022,91,2.1,325,72,1,1,0,3.46,0.0,38.06,6474,101.6
263.42,262.36,259.2,261.86,264.12,1022,91,2.1,325,72,1,1,1,2.01,0.05,64.92,6784,101.6
263.42,262.36,259.2,261.86,264.12,1022,91,2.1,325,72,1,1,2,1.75,0.0,8.75,7119,101.6
263.42,262.36,259.2,261.86,264.12,1022,91,2.1,325,72,1,1,3,3.12,0.0,28.08,5934,101.6
263.42,262.36,259.2,261.86,264.12,1022,91,2.1,325,72,1,1,4,2.23,0.1,128.45,8307,101.6
263.42,262.36,259.2,261.86,264.12,1022,91,2.1,325,72,1,1,5,2.63,0.1,120.72,7860,101.6
263.42,262.36,259.2,261.86,264.12,1022,91,2.1,325,72,1,1,6,3.7,0.1,269.73,7389,101.6
262.7,262.01,259.66,262.02,264.86,1033,94,1.42,344,97,1,2,0,3.76,0.1,233.5,6926,101.6
262.7,262.01,259.66,262.02,264.86,1033,94,1.42,344,97,1,2,1,2.11,0.05,70.16,7219,101.6
262.7,262.01,259.66,262.02,264.86,1033,94,1.42,344,97,1,2,2,1.86,0.1,132.25,6940,101.6
262.7,262.01,259.66,262.02,264.86,1033,94,1.42,344,97,1,2,3,3.12,0.0,21.84,6590,101.6
262.7,262.01,259.66,262.02,264.86,1033,94,1.42,344,97,1,2,4,2.93,0.0,23.44,7262,101.6
262.7,262.01,259.66,262.02,264.86,1033,94,1.42,344,97,1,2,5,2.31,0.0,2.31,6867,101.6
262.7,262.01,259.66,262.02,264.86,1033,94,1.42,344,97,1,2,6,2.69,0.05,132.89,7472,101.6
259.86,259.53,254.24,258.0,263.04,1040,97,2.6,43,48,1,3,0,2.59,0.1,191.14,6321,101.6
259.86,259.53,254.24,258.0,263.04,1040,97,2.6,43,48,1,3,1,1.59,0.0,19.08,6378,101.6
259.86,259.53,254.24,258.0,263.04,1040,97,2.6,43,48,1,3,2,2.35,0.05,207.62,7299,101.6
259.86,259.53,254.24,258.0,263.04,1040,97,2.6,43,48,1,3,3,3.12,0.0,18.72,6173,101.6
259.86,259.53,254.24,258.0,263.04,1040,97,2.6,43,48,1,3,4,2.93,0.0,20.51,6539,101.6
259.86,259.53,254.24,258.0,263.04,1040,97,2.6,43,48,1,3,5,2.31,0.0,27.72,5685,101.6
259.86,259.53,254.24,258.0,263.04,1040,97,2.6,43,48,1,3,6,3.23,0.0,16.15,7300,101.6
262.11,257.71,258.85,260.86,262.11,1044,67,1.48,146,66,1,1,0,3.46,0.0,38.06,6847,101.6
262.11,257.71,258.85,260.86,262.11,1044,67,1.48,146,66,1,1,1,1.59,0.0,20.67,6720,101.6
262.11,257.71,258.85,260.86,262.11,1044,67,1.48,146,66,1,1,2,1.75,0.0,10.5,7284,101.6
262.11,257.71,258.85,260.86,262.11,1044,67,1.48,146,66,1,1,3,3.29,0.1,156.93,5654,101.6
262.11,257.71,258.85,260.86,262.11,1044,67,1.48,146,66,1,1,4,2.93,0.0,20.51,6633,101.6
262.11,257.71,258.85,260.86,262.11,1044,67,1.48,146,66,1,1,5,2.31,0.0,9.24,7207,101.6
262.11,257.71,258.85,260.86,262.11,1044,67,1.48,146,66,1,1,6,3.23,0.0,19.38,7052,101.6
265.26,259.9,260.39,262.86,268.62,1038,62,2.81,140,100,1,2,0,3.46,0.0,6.92,6789,101.6
265.26,259.9,260.39,262.86,268.62,1038,62,2.81,140,100,1,2,1,1.59,0.0,12.72,7354,101.6
265.26,259.9,260.39,262.86,268.62,1038,62,2.81,140,100,1,2,2,1.75,0.0,21.0,6662,101.6
265.26,259.9,260.39,262.86,268.62,1038,62,2.81,140,100,1,2,3,2.6,0.05,2.47,7357,101.6
265.26,259.9,260.39,262.86,268.62,1038,62,2.81,140,100,1,2,4,2.93,0.0,23.44,7596,101.6
265.26,259.9,260.39,262.86,268.62,1038,62,2.81,140,100,1,2,5,2.03,0.05,25.07,7282,101.6
265.26,259.9,260.39,262.86,268.62,1038,62,2.81,140,100,1,2,6,3.23,0.0,25.84,6268,101.6
274.65,272.35,270.4,272.59,274.89,1024,84,4.49,239,100,1,2,0,3.46,0.0,17.3,6552,101.6
274.65,272.35,270.4,272.59,274.89,1024,84,4.49,239,100,1,2,1,1.59,0.0,7.95,7124,101.6
274.65,272.35,270.4,272.59,274.89,1024,84,4.49,239,100,1,2,2,2.5,0.1,204.75,8894,101.6
274.65,272.35,270.4,272.59,274.89,1024,84,4.49,239,100,1,2,3,2.42,0.05,25.29,7094,101.6
274.65,272.35,270.4,272.59,274.89,1024,84,4.49,239,100,1,2,4,3.27,0.15,191.79,6758,101.6
274.65,272.35,270.4,272.59,274.89,1024,84,4.49,239,100,1,2,5,2.37,0.05,137.34,7509,101.6
274.65,272.35,270.4,272.59,274.89,1024,84,4.49,239,100,1,2,6,3.23,0.0,35.53,6547,101.6
278.13,274.62,274.48,276.34,278.89,1013,78,4.96,237,100,1,2,0,3.46,0.0,3.46,6681,101.6
278.13,274.62,274.48,276.34,278.89,1013,78,4.96,237,100,1,2,1,1.59,0.0,19.08,7433,101.6
278.13,274.62,274.48,276.34,278.89,1013,78,4.96,237,100,1,2,2,1.75,0.0,12.25,6845,101.6
278.13,274.62,274.48,276.34,278.89,1013,78,4.96,237,100,1,2,3,3.12,0.0,12.48,5206,101.6
278.13,274.62,274.48,276.34,278.89,1013,78,4.96,237,100,1,2,4,2.93,0.0,32.23,6322,101.6
278.13,274.62,274.48,276.34,278.89,1013,78,4.96,237,100,1,2,5,2.31,0.0,16.17,6581,101.6
278.13,274.62,274.48,276.34,278.89,1013,78,4.96,237,100,1,2,6,2.57,0.1,228.99,6190,101.6
277.01,275.68,274.52,275.27,278.07,1020,91,2.71,214,99,1,2,0,3.11,0.1,223.92,7474,101.6
277.01,275.68,274.52,275.27,278.07,1020,91,2.71,214,99,1,2,1,1.59,0.0,19.08,6963,101.6
277.01,275.68,274.52,275.27,278.07,1020,91,2.71,214,99,1,2,2,1.75,0.0,17.5,6796,101.6
277.01,275.68,274.52,275.27,278.07,1020,91,2.71,214,99,1,2,3,3.12,0.0,6.24,6139,101.6
277.01,275.68,274.52,275.27,278.07,1020,91,2.71,214,99,1,2,4,3.46,0.1,161.93,7191,101.6
277.01,275.68,274.52,275.27,278.07,1020,91,2.71,214,99,1,2,5,2.31,0.0,34.65,5749,101.6
277.01,275.68,274.52,275.27,278.07,1020,91,2.71,214,99,1,2,6,2.16,0.05,38.99,6709,101.6
280.94,278.41,277.77,279.56,281.93,1012,84,5.5,231,99,2,5,0,3.46,0.0,38.06,5228,101.6
280.94,278.41,277.77,279.56,281.93,1012,84,5.5,231,99,2,5,1,1.59,0.0,19.08,5705,101.6
280.94,278.41,277.77,279.56,281.93,1012,84,5.5,231,99,2,5,2,2.57,0.1,194.29,7572,101.6
280.94,278.41,277.77,279.56,281.93,1012,84,5.5,231,99,2,5,3,2.92,0.05,127.6,6667,101.6
280.94,278.41,277.77,279.56,281.93,1012,84,5.5,231,99,2,5,4,2.93,0.0,32.23,7071,101.6
280.94,278.41,277.77,279.56,281.93,1012,84,5.5,231,99,2,5,5,1.77,0.1,90.8,7155,101.6
280.94,278.41,277.77,279.56,281.93,1012,84,5.5,231,99,2,5,6,3.23,0.0,9.69,7563,101.6
279.29,273.63,277.53,275.82,279.34,1019,67,2.34,191,99,1,2,0,3.46,0.0,51.9,6625,101.6
279.29,273.63,277.53,275.82,279.34,1019,67,2.34,191,99,1,2,1,1.59,0.0,11.13,6327,101.6
279.29,273.63,277.53,275.82,279.34,1019,67,2.34,191,99,1,2,2,1.75,0.0,1.75,6769,101.6
279.29,273.63,277.53,275.82,279.34,1019,67,2.34,191,99,1,2,3,3.12,0.1,252.72,6029,101.6
279.29,273.63,277.53,275.82,279.34,1019,67,2.34,191,99,1,2,4,3.59,0.15,302.1,6139,101.6
279.29,273.63,277.53,275.82,279.34,1019,67,2.34,191,99,1,2,5,2.31,0.0,23.1,5982,101.6
279.29,273.63,277.53,275.82,279.34,1019,67,2.34,191,99,1,2,6,3.23,0.0,38.76,5774,101.6
280.17,277.31,278.31,279.62,282.86,1017,82,2.68,180,22,1,4,0,2.72,0.1,73.44,6964,101.6
280.17,277.31,278.31,279.62,282.86,1017,82,2.68,180,22,1,4,1,1.59,0.0,12.72,6016,101.6
280.17,277.31,278.31,279.62,282.86,1017,82,2.68,180,22,1,4,2,1.69,0.1,39.55,6064,101.6
280.17,277.31,278.31,279.62,282.86,1017,82,2.68,180,22,1,4,3,3.39,0.05,103.06,6369,101.6
280.17,277.31,278.31,279.62,282.86,1017,82,2.68,180,22,1,4,4,2.93,0.0,2.93,6500,101.6
280.17,277.31,278.31,279.62,282.86,1017,82,2.68,180,22,1,4,5,2.31,0.0,23.1,6592,101.6
280.17,277.31,278.31,279.62,282.86,1017,82,2.68,180,22,1,4,6,3.23,0.0,48.45,6530,101.6
281.06,276.91,279.76,280.27,281.96,1020,75,2.17,171,0,3,7,0,3.46,0.0,6.92,6332,101.6
281.06,276.91,279.76,280.27,281.96,1020,75,2.17,171,0,3,7,1,1.59,0.0,22.26,6897,101.6
281.06,276.91,279.76,280.27,281.96,1020,75,2.17,171,0,3,7,2,1.75,0.0,21.0,8028,101.6
281.06,276.91,279.76,280.27,281.96,1020,75,2.17,171,0,3,7,3,3.12,0.0,3.12,6527,101.6
281.06,276.91,279.76,280.27,281.96,1020,75,2.17,171,0,3,7,4,2.93,0.0,11.72,6482,101.6
281.06,276.91,279.76,280.27,281.96,1020,75,2.17,171,0,3,7,5,2.31,0.0,11.55,6632,101.6
281.06,276.91,279.76,280.27,281.96,1020,75,2.17,171,0,3,7,6,3.23,0.0,38.76,6806,101.6
276.84,274.72,274.19,276.84,276.89,1029,86,2.86,232,6,3,7,0,3.46,0.0,48.44,7298,101.6
276.84,274.72,274.19,276.84,276.89,1029,86,2.86,232,6,3,7,1,1.59,0.0,15.9,6052,101.6
276.84,274.72,274.19,276.84,276.89,1029,86,2.86,232,6,3,7,2,1.54,0.05,90.71,7320,101.6
276.84,274.72,274.19,276.84,276.89,1029,86,2.86,232,6,3,7,3,3.12,0.0,31.2,7063,101.6
276.84,274.72,274.19,276.84,276.89,1029,86,2.86,232,6,3,7,4,2.93,0.0,35.16,7456,101.6
276.84,274.72,274.19,276.84,276.89,1029,86,2.86,232,6,3,7,5,2.31,0.0,11.55,7764,101.6
276.84,274.72,274.19,276.84,276.89,1029,86,2.86,232,6,3,7,6,3.23,0.0,29.07,7270,101.6
284.89,278.76,283.84,283.86,284.89,1033,66,2.86,196,0,3,7,0,3.46,0.0,6.92,6261,101.6
284.89,278.76,283.84,283.86,284.89,1033,66,2.86,196,0,3,7,1,1.59,0.0,6.36,6648,101.6
284.89,278.76,283.84,283.86,284.89,1033,66,2.86,196,0,3,7,2,1.75,0.0,17.5,7392,101.6
284.89,278.76,283.84,283.86,284.89,1033,66,2.86,196,0,3,7,3,3.12,0.0,40.56,6375,101.6
284.89,278.76,283.84,283.86,284.89,1033,66,2.86,196,0,3,7,4,2.93,0.0,8.79,6578,101.6
284.89,278.76,283.84,283.86,284.89,1033,66,2.86,196,0,3,7,5,2.8,0.1,236.88,7796,101.6
284.89,278.76,283.84,283.86,284.89,1033,66,2.86,196,0,3,7,6,2.72,0.05,129.2,7908,101.6
282.88,280.65,281.21,282.86,283.07,1029,86,3.22,211,0,3,7,0,3.46,0.0,6.92,7235,101.6
282.88,280.65,281.21,282.86,283.07,1029,86,3.22,211,0,3,7,1,1.59,0.0,3.18,7166,101.6
282.88,280.65,281.21,282.86,283.07,1029,86,3.22,211,0,3,7,2,1.75,0.0,1.75,6357,101.6
282.88,280.65,281.21,282.86,283.07,1029,86,3.22,211,0,3,7,3,3.12,0.0,37.44,6946,101.6
282.88,280.65,281.21,282.86,283.07,1029,86,3.22,211,0,3,7,4,2.93,0.0,43.95,6724,101.6
282.88,280.65,281.21,282.86,283.07,1029,86,3.22,211,0,3,7,5,2.31,0.0,2.31,7966,101.6
282.88,280.65,281.21,282.86,283.07,1029,86,3.22,211,0,3,7,6,3.23,0.0,6.46,5973,101.6
281.92,278.67,280.3,280.86,284.74,1028,80,2.81,244,55,1,1,0,2.67,0.1,9.61,6510,101.6
281.92,278.67,280.3,280.86,284.74,1028,80,2.81,244,55,1,1,1,1.2,0.05,37.62,7608,101.6
281.92,278.67,280.3,280.86,284.74,1028,80,2.81,244,55,1,1,2,1.75,0.0,24.5,7113,101.6
281.92,278.67,280.3,280.86,284.74,1028,80,2.81,244,55,1,1,3,2.47,0.15,8.4,6553,101.6
281.92,278.67,280.3,280.86,284.74,1028,80,2.81,244,55,1,1,4,3.72,0.1,220.97,6088,101.6
281.92,278.67,280.3,280.86,284.74,1028,80,2.81,244,55,1,1,5,2.31,0.0,32.34,6197,101.6
281.92,278.67,280.3,280.86,284.74,1028,80,2.81,244,55,1,1,6,2.96,0.15,186.18,6547,101.6
277.44,273.41,275.25,275.36,278.22,1036,75,2.45,317,40,1,3,0,3.46,0.0,48.44,5628,101.6
277.44,273.41,275.25,275.36,278.22,1036,75,2.45,317,40,1,3,1,1.59,0.0,22.26,5404,101.6
277.44,273.41,275.25,275.36,278.22,1036,75,2.45,317,40,1,3,2,1.75,0.0,22.75,7351,101.6
277.44,273.41,275.25,275.36,278.22,1036,75,2.45,317,40,1,3,3,4.13,0.1,193.28,6366,101.6
277.44,273.41,275.25,275.36,278.22,1036,75,2.45,317,40,1,3,4,2.93,0.0,43.95,6684,101.6
277.44,273.41,275.25,275.36,278.22,1036,75,2.45,317,40,1,3,5,2.85,0.15,196.22,5819,101.6
277.44,273.41,275.25,275.36,278.22,1036,75,2.45,317,40,1,3,6,3.23,0.0,19.38,6705,101.6
275.8,274.78,275.8,274.94,276.89,1040,93,0.84,351,65,1,1,0,3.46,0.0,27.68,5745,101.6
275.8,274.78,275.8,274.94,276.89,1040,93,0.84,351,65,1,1,1,1.59,0.0,1.59,7066,101.6
275.8,274.78,275.8,274.94,276.89,1040,93,0.84,351,65,1,1,2,1.75,0.0,17.5,6894,101.6
275.8,274.78,275.8,274.94,276.89,1040,93,0.84,351,65,1,1,3,3.12,0.0,9.36,6007,101.6
275.8,274.78,275.8,274.94,276.89,1040,93,0.84,351,65,1,1,4,2.93,0.0,2.93,6888,101.6
275.8,274.78,275.8,274.94,276.89,1040,93,0.84,351,65,1,1,5,2.31,0.0,30.03,6773,101.6
275.8,274.78,275.8,274.94,276.89,1040,93,0.84,351,65,1,1,6,3.53,0.05,6.71,5721,101.6
275.62,275.34,274.32,274.8,276.89,1037,98,1.43,75,97,1,2,0,3.46,0.0,10.38,6109,102.1
275.62,275.34,274.32,274.8,276.89,1037,98,1.43,75,97,1,2,1,1.59,0.0,20.67,6043,102.1
275.62,275.34,274.32,274.8,276.89,1037,98,1.43,75,97,1,2,2,2.93,0.05,130.82,7363,102.1
275.62,275.34,274.32,274.8,276.89,1037,98,1.43,75,97,1,2,3,3.12,0.0,12.48,6097,102.1
275.62,275.34,274.32,274.8,276.89,1037,98,1.43,75,97,1,2,4,2.24,0.05,48.94,6206,102.1
275.62,275.34,274.32,274.8,276.89,1037,98,1.43,75,97,1,2,5,3.31,0.1,229.38,5755,102.1
275.62,275.34,274.32,274.8,276.89,1037,98,1.43,75,97,1,2,6,3.16,0.1,216.14,6290,102.1
275.84,275.27,273.97,273.83,276.84,1035,96,1.88,86,90,1,2,0,3.46,0.0,27.68,6232,102.1
275.84,275.27,273.97,273.83,276.84,1035,96,1.88,86,90,1,2,1,1.59,0.0,15.9,8103,102.1
275.84,275.27,273.97,273.83,276.84,1035,96,1.88,86,90,1,2,2,1.75,0.0,10.5,7785,102.1
275.84,275.27,273.97,273.83,276.84,1035,96,1.88,86,90,1,2,3,2.37,0.1,23.46,7782,102.1
275.84,275.27,273.97,273.83,276.84,1035,96,1.88,86,90,1,2,4,2.93,0.0,41.02,6562,102.1
275.84,275.27,273.97,273.83,276.84,1035,96,1.88,86,90,1,2,5,2.31,0.0,18.48,5978,102.1
275.84,275.27,273.97,273.83,276.84,1035,96,1.88,86,90,1,2,6,3.23,0.0,25.84,6255,102.1
273.89,272.66,272.13,273.86,273.89,1031,91,1.57,189,0,3,7,0,3.46,0.0,20.76,6830,102.1
273.89,272.66,272.13,273.86,273.89,1031,91,1.57,189,0,3,7,1,1.26,0.05,46.68,7067,102.1
273.89,272.66,272.13,273.86,273.89,1031,91,1.57,189,0,3,7,2,1.75,0.0,26.25,7522,102.1
273.89,272.66,272.13,273.86,273.89,1031,91,1.57,189,0,3,7,3,3.02,0.05,215.18,6016,102.1
273.89,272.66,272.13,273.86,273.89,1031,91,1.57,189,0,3,7,4,2.33,0.1,201.31,6707,102.1
273.89,272.66,272.13,273.86,273.89,1031,91,1.57,189,0,3,7,5,2.16,0.05,155.95,7407,102.1
273.89,272.66,272.13,273.86,273.89,1031,91,1.57,189,0,3,7,6,3.23,0.0,48.45,6105,102.1
278.57,275.92,276.6,278.51,279.89,1023,83,2.44,244,0,3,7,0,3.28,0.1,206.64,6993,102.1
278.57,275.92,276.6,278.51,279.89,1023,83,2.44,244,0,3,7,1,2.42,0.1,185.13,6849,102.1
278.57,275.92,276.6,278.51,279.89,1023,83,2.44,244,0,3,7,2,1.45,0.05,37.19,7057,102.1
278.57,275.92,276.6,278.51,279.89,1023,83,2.44,244,0,3,7,3,3.12,0.0,46.8,6690,102.1
278.57,275.92,276.6,278.51,279.89,1023,83,2.44,244,0,3,7,4,2.93,0.0,32.23,6906,102.1
278.57,275.92,276.6,278.51,279.89,1023,83,2.44,244,0,3,7,5,2.96,0.1,151.85,7035,102.1
278.57,275.92,276.6,278.51,279.89,1023,83,2.44,244,0,3,7,6,3.23,0.0,22.61,7214,102.1
275.59,274.87,272.38,274.8,276.78,1020,95,3.26,347,97,2,5,0,3.46,0.0,24.22,6065,102.1
275.59,274.87,272.38,274.8,276.78,1020,95,3.26,347,97,2,5,1,1.59,0.0,3.18,6200,102.1
275.59,274.87,272.38,274.8,276.78,1020,95,3.26,347,97,2,5,2,1.93,0.1,170.23,7336,102.1
275.59,274.87,272.38,274.8,276.78,1020,95,3.26,347,97,2,5,3,3.12,0.0,9.36,5831,102.1
275.59,274.87,272.38,274.8,276.78,1020,95,3.26,347,97,2,5,4,2.89,0.1,93.64,5933,102.1
275.59,274.87,272.38,274.8,276.78,1020,95,3.26,347,97,2,5,5,2.31,0.0,6.93,6177,102.1
275.59,274.87,272.38,274.8,276.78,1020,95,3.26,347,97,2,5,6,3.23,0.0,41.99,6329,102.1
272.84,267.9,270.14,269.86,273.22,1034,66,2.16,289,0,3,7,0,3.46,0.0,31.14,6958,102.1
272.84,267.9,270.14,269.86,273.22,1034,66,2.16,289,0,3,7,1,1.59,0.0,1.59,6873,102.1
272.84,267.9,270.14,269.86,273.22,1034,66,2.16,289,0,3,7,2,1.75,0.0,15.75,7260,102.1
272.84,267.9,270.14,269.86,273.22,1034,66,2.16,289,0,3,7,3,3.12,0.0,6.24,7318,102.1
272.84,267.9,270.14,269.86,273.22,1034,66,2.16,289,0,3,7,4,2.93,0.0,2.93,6437,102.1
272.84,267.9,270.14,269.86,273.22,1034,66,2.16,289,0,3,7,5,2.31,0.0,30.03,7018,102.1
272.84,267.9,270.14,269.86,273.22,1034,66,2.16,289,0,3,7,6,3.23,0.0,35.53,7257,102.1
272.06,270.39,270.01,270.86,274.0,1030,87,1.59,235,19,1,4,0,3.5,0.1,198.45,6905,102.1
272.06,270.39,270.01,270.86,274.0,1030,87,1.59,235,19,1,4,1,1.59,0.0,4.77,6107,102.1
272.06,270.39,270.01,270.86,274.0,1030,87,1.59,235,19,1,4,2,1.75,0.0,7.0,6612,102.1
272.06,270.39,270.01,270.86,274.0,1030,87,1.59,235,19,1,4,3,3.12,0.0,3.12,5330,102.1
272.06,270.39,270.01,270.86,274.0,1030,87,1.59,235,19,1,4,4,2.31,0.1,189.19,6079,102.1
272.06,270.39,270.01,270.86,274.0,1030,87,1.59,235,19,1,4,5,3.04,0.1,246.24,6565,102.1
272.06,270.39,270.01,270.86,274.0,1030,87,1.59,235,19,1,4,6,3.23,0.0,32.3,6367,102.1
274.83,269.08,271.48,272.86,275.45,1022,63,3.23,285,96,1,2,0,3.46,0.0,6.92,7201,102.1
274.83,269.08,271.48,272.86,275.45,1022,63,3.23,285,96,1,2,1,1.59,0.0,15.9,7025,102.1
274.83,269.08,271.48,272.86,275.45,1022,63,3.23,285,96,1,2,2,1.81,0.1,79.82,8313,102.1
274.83,269.08,271.48,272.86,275.45,1022,63,3.23,285,96,1,2,3,3.12,0.0,40.56,6958,102.1
274.83,269.08,271.48,272.86,275.45,1022,63,3.23,285,96,1,2,4,3.05,0.05,153.57,6612,102.1
274.83,269.08,271.48,272.86,275.45,1022,63,3.23,285,96,1,2,5,2.31,0.0,34.65,7961,102.1
274.83,269.08,271.48,272.86,275.45,1022,63,3.23,285,96,1,2,6,3.23,0.0,12.92,6938,102.1
273.21,270.81,271.21,271.46,273.62,1022,82,1.67,129,100,1,2,0,2.36,0.1,84.96,7538,102.1
273.21,270.81,271.21,271.46,273.62,1022,82,1.67,129,100,1,2,1,1.59,0.0,20.67,6321,102.1
273.21,270.81,271.21,271.46,273.62,1022,82,1.67,129,100,1,2,2,1.46,0.1,5.26,6685,102.1
273.21,270.81,271.21,271.46,273.62,1022,82,1.67,129,100,1,2,3,2.61,0.05,101.66,6970,102.1
273.21,270.81,271.21,271.46,273.62,1022,82,1.67,129,100,1,2,4,2.93,0.0,14.65,6338,102.1
273.21,270.81,271.21,271.46,273.62,1022,82,1.67,129,100,1,2,5,3.06,0.15,254.9,7366,102.1
273.21,270.81,271.21,271.46,273.62,1022,82,1.67,129,100,1,2,6,3.2,0.1,155.52,5940,102.1
276.39,273.78,276.39,274.74,277.11,1018,83,0.98,199,100,1,2,0,2.41,0.05,32.05,6748,102.1
