date,fruit_type,price
2024-11-26,dragonfruit,705
2024-11-27,dragonfruit,699
2024-11-28,dragonfruit,705
2024-11-29,dragonfruit,701
2024-11-30,dragonfruit,704
2024-12-01,dragonfruit,703
2024-12-02,dragonfruit,699
2024-12-03,dragonfruit,696
2024-12-04,dragonfruit,684
2024-12-05,dragonfruit,694
2024-12-06,dragonfruit,688
2024-12-07,dragonfruit,706
2024-12-08,dragonfruit,697
2024-12-09,dragonfruit,694
2024-12-10,dragonfruit,699
2024-12-11,dragonfruit,699
2024-12-12,dragonfruit,697
2024-12-13,dragonfruit,700
2024-12-14,dragonfruit,699
2024-12-15,dragonfruit,698
2024-12-16,dragonfruit,703
2024-12-17,dragonfruit,700
2024-12-18,dragonfruit,698
2024-12-19,dragonfruit,705
2024-12-20,dragonfruit,704
2024-12-21,dragonfruit,697
2024-12-22,dragonfruit,695
2024-12-23,dragonfruit,698
2024-12-24,dragonfruit,698
2024-12-25,dragonfruit,697
2024-12-26,dragonfruit,693
2024-12-27,dragonfruit,697
2024-12-28,dragonfruit,704
2024-12-29,dragonfruit,702
2024-12-30,dragonfruit,699
2024-12-31,dragonfruit,708
2025-01-01,dragonfruit,701
2025-01-02,dragonfruit,702
2025-01-03,dragonfruit,705
2025-01-04,dragonfruit,696
2025-01-05,dragonfruit,701
2025-01-06,dragonfruit,700
2025-01-07,dragonfruit,694
2025-01-08,dragonfruit,702
2025-01-09,dragonfruit,708
2025-01-10,dragonfruit,705
2025-01-11,dragonfruit,703
2025-01-12,dragonfruit,699
2025-01-13,dragonfruit,699
2025-01-14,dragonfruit,710
2025-01-15,dragonfruit,695
2025-01-16,dragonfruit,705
2025-01-17,dragonfruit,697
2025-01-18,dragonfruit,702
2025-01-19,dragonfruit,696
2025-01-20,dragonfruit,702
2025-01-21,dragonfruit,699
2025-01-22,dragonfruit,695
2025-01-23,dragonfruit,700
2025-01-24,dragonfruit,702
2025-01-25,dragonfruit,710
2025-01-26,dragonfruit,698
2025-01-27,dragonfruit,703
2025-01-28,dragonfruit,692
2025-01-29,dragonfruit,700
2025-01-30,dragonfruit,695
2025-01-31,dragonfruit,704
2025-02-01,dragonfruit,697
2025-02-02,dragonfruit,697
2025-02-03,dragonfruit,690
2025-02-04,dragonfruit,703
2025-02-05,dragonfruit,700
2025-02-06,dragonfruit,705
2025-02-07,dragonfruit,699
2025-02-08,dragonfruit,689
2025-02-09,dragonfruit,704
2025-02-10,dragonfruit,691
2025-02-11,dragonfruit,698
2025-02-12,dragonfruit,692
2025-02-13,dragonfruit,704
2025-02-14,dragonfruit,699
2025-02-15,dragonfruit,690
2025-02-16,dragonfruit,697
2025-02-17,dragonfruit,701
2025-02-18,dragonfruit,697
2025-02-19,dragonfruit,694
2025-02-20,dragonfruit,698
2025-02-21,dragonfruit,702
2025-02-22,dragonfruit,700
2025-02-23,dragonfruit,695
2025-02-24,dragonfruit,694
2025-02-25,dragonfruit,693
2025-02-26,dragonfruit,695
2025-02-27,dragonfruit,706
2025-02-28,dragonfruit,697
2025-03-01,dragonfruit,706
2025-03-02,dragonfruit,695
2025-03-03,dragonfruit,702
2025-03-04,dragonfruit,697
2025-03-05,dragonfruit,706
2025-03-06,dragonfruit,704
2025-03-07,dragonfruit,698
2025-03-08,dragonfruit,697
2025-03-09,dragonfruit,695
2025-03-10,dragonfruit,690
2025-03-11,dragonfruit,700
2025-03-12,dragonfruit,702
2025-03-13,dragonfruit,700
2025-03-14,dragonfruit,694
2025-03-15,dragonfruit,704
2025-03-16,dragonfruit,704
2025-03-17,dragonfruit,699
2025-03-18,dragonfruit,697
2025-03-19,dragonfruit,699
2025-03-20,dragonfruit,699
2025-03-21,dragonfruit,698
2025-03-22,dragonfruit,700
2025-03-23,dragonfruit,692
2025-03-24,dragonfruit,699
2025-03-25,dragonfruit,698
2025-03-26,dragonfruit,695
2025-03-27,dragonfruit,703
2025-03-28,dragonfruit,696
2025-03-29,dragonfruit,707
2025-03-30,dragonfruit,702
2025-03-31,dragonfruit,700
2025-04-01,dragonfruit,701
2025-04-02,dragonfruit,701
2025-04-03,dragonfruit,699
2025-04-04,dragonfruit,692
2025-04-05,dragonfruit,693
2025-04-06,dragonfruit,692
2025-04-07,dragonfruit,699
2025-04-08,dragonfruit,694
2025-04-09,dragonfruit,696
2025-04-10,dragonfruit,698
2025-04-11,dragonfruit,699
2025-04-12,dragonfruit,702
2025-04-13,dragonfruit,701
2025-04-14,dragonfruit,709
2025-04-15,dragonfruit,701
2025-04-16,dragonfruit,707
2025-04-17,dragonfruit,699
2025-04-18,dragonfruit,697
2025-04-19,dragonfruit,703
2025-04-20,dragonfruit,697
2025-04-21,dragonfruit,687
2025-04-22,dragonfruit,692
2025-04-23,dragonfruit,695
2025-04-24,dragonfruit,690
2025-04-25,dragonfruit,705
2025-04-26,dragonfruit,703
2025-04-27,dragonfruit,696
2025-04-28,dragonfruit,700
2025-04-29,dragonfruit,701
2025-04-30,dragonfruit,702
2025-05-01,dragonfruit,650
2024-01-01,anoda,287
2024-01-02,anoda,290
2024-01-03,anoda,299
2024-01-04,anoda,287
2024-01-05,anoda,287
2024-01-06,anoda,307
2024-01-07,anoda,287
2024-01-08,anoda,310
2024-01-09,anoda,314
2024-01-10,anoda,296
2024-01-11,anoda,287
2024-01-12,anoda,290
2024-01-13,anoda,287
2024-01-14,anoda,296
2024-01-15,anoda,292
2024-01-16,anoda,291
2024-01-17,anoda,304
2024-01-18,anoda,287
2024-01-19,anoda,287
2024-01-20,anoda,287
2024-01-21,anoda,304
2024-01-22,anoda,287
2024-01-23,anoda,295
2024-01-24,anoda,295
2024-01-25,anoda,312
2024-01-26,anoda,300
2024-01-27,anoda,313
2024-01-28,anoda,312
2024-01-29,anoda,287
2024-01-30,anoda,295
2024-01-31,anoda,287
2024-02-01,anoda,307
2024-02-02,anoda,310
2024-02-03,anoda,293
2024-02-04,anoda,287
2024-02-05,anoda,287
2024-02-06,anoda,290
2024-02-07,anoda,287
2024-02-08,anoda,289
2024-02-09,anoda,287
2024-02-10,anoda,287
2024-02-11,anoda,306
2024-02-12,anoda,287
2024-02-13,anoda,295
2024-02-14,anoda,311
2024-02-15,anoda,287
2024-02-16,anoda,308
2024-02-17,anoda,312
2024-02-18,anoda,298
2024-02-19,anoda,315
2024-02-20,anoda,291
2024-02-21,anoda,287
2024-02-22,anoda,307
2024-02-23,anoda,287
2024-02-24,anoda,287
2024-02-25,anoda,291
2024-02-26,anoda,287
2024-02-27,anoda,295
2024-02-28,anoda,306
2024-02-29,anoda,287
2024-03-01,anoda,324
2024-03-02,anoda,321
2024-03-03,anoda,316
2024-03-04,anoda,325
2024-03-05,anoda,317
2024-03-06,anoda,332
2024-03-07,anoda,328
2024-03-08,anoda,332
2024-03-09,anoda,326
2024-03-10,anoda,324
2024-03-11,anoda,327
2024-03-12,anoda,325
2024-03-13,anoda,325
2024-03-14,anoda,332
2024-03-15,anoda,329
2024-03-16,anoda,324
2024-03-17,anoda,332
2024-03-18,anoda,317
2024-03-19,anoda,329
2024-03-20,anoda,322
2024-03-21,anoda,325
2024-03-22,anoda,325
2024-03-23,anoda,330
2024-03-24,anoda,321
2024-03-25,anoda,316
2024-03-26,anoda,332
2024-03-27,anoda,324
2024-03-28,anoda,329
2024-03-29,anoda,327
2024-03-30,anoda,333
2024-03-31,anoda,318
2024-04-01,anoda,321
2024-04-02,anoda,337
2024-04-03,anoda,320
2024-04-04,anoda,318
2024-04-05,anoda,325
2024-04-06,anoda,331
2024-04-07,anoda,329
2024-04-08,anoda,333
2024-04-09,anoda,326
2024-04-10,anoda,320
2024-04-11,anoda,336
2024-04-12,anoda,314
2024-04-13,anoda,321
2024-04-14,anoda,327
2024-04-15,anoda,318
2024-04-16,anoda,325
2024-04-17,anoda,319
2024-04-18,anoda,325
2024-04-19,anoda,332
2024-04-20,anoda,332
2024-04-21,anoda,331
2024-04-22,anoda,332
2024-04-23,anoda,323
2024-04-24,anoda,322
2024-04-25,anoda,322
2024-04-26,anoda,328
2024-04-27,anoda,324
2024-04-28,anoda,329
2024-04-29,anoda,335
2024-04-30,anoda,324
2024-05-01,anoda,330
2024-05-02,anoda,327
2024-05-03,anoda,320
2024-05-04,anoda,319
2024-05-05,anoda,318
2024-05-06,anoda,334
2024-05-07,anoda,321
2024-05-08,anoda,324
2024-05-09,anoda,326
2024-05-10,anoda,327
2024-05-11,anoda,330
2024-05-12,anoda,326
2024-05-13,anoda,322
2024-05-14,anoda,321
2024-05-15,anoda,330
2024-05-16,anoda,330
2024-05-17,anoda,328
2024-05-18,anoda,320
2024-05-19,anoda,326
2024-05-20,anoda,333
2024-05-21,anoda,322
2024-05-22,anoda,338
2024-05-23,anoda,329
2024-05-24,anoda,323
2024-05-25,anoda,326
2024-05-26,anoda,331
2024-05-27,anoda,315
2024-05-28,anoda,324
2024-05-29,anoda,324
2024-05-30,anoda,329
2024-05-31,anoda,318
2024-06-01,anoda,329
2024-06-02,anoda,324
2024-06-03,anoda,323
2024-06-04,anoda,334
2024-06-05,anoda,328
2024-06-06,anoda,325
2024-06-07,anoda,321
2024-06-08,anoda,335
2024-06-09,anoda,329
2024-06-10,anoda,320
2024-06-11,anoda,334
2024-06-12,anoda,310
2024-06-13,anoda,335
2024-06-14,anoda,320
2024-06-15,anoda,325
2024-06-16,anoda,329
2024-06-17,anoda,325
2024-06-18,anoda,328
2024-06-19,anoda,326
2024-06-20,anoda,321
2024-06-21,anoda,329
2024-06-22,anoda,327
2024-06-23,anoda,316
2024-06-24,anoda,326
2024-06-25,anoda,307
2024-06-26,anoda,325
2024-06-27,anoda,330
2024-06-28,anoda,327
2024-06-29,anoda,329
2024-06-30,anoda,313
2024-07-01,anoda,325
2024-07-02,anoda,321
2024-07-03,anoda,316
2024-07-04,anoda,322
2024-07-05,anoda,319
2024-07-06,anoda,330
2024-07-07,anoda,324
2024-07-08,anoda,316
2024-07-09,anoda,321
2024-07-10,anoda,332
2024-07-11,anoda,332
2024-07-12,anoda,321
2024-07-13,anoda,329
2024-07-14,anoda,319
2024-07-15,anoda,319
2024-07-16,anoda,317
2024-07-17,anoda,327
2024-07-18,anoda,324
2024-07-19,anoda,331
2024-07-20,anoda,323
2024-07-21,anoda,324
2024-07-22,anoda,331
2024-07-23,anoda,326
2024-07-24,anoda,329
2024-07-25,anoda,327
2024-07-26,anoda,320
2024-07-27,anoda,326
2024-07-28,anoda,318
2024-07-29,anoda,318
2024-07-30,anoda,318
2024-07-31,anoda,327
2024-08-01,anoda,324
2024-08-02,anoda,329
2024-08-03,anoda,322
2024-08-04,anoda,318
2024-08-05,anoda,323
2024-08-06,anoda,321
2024-08-07,anoda,324
2024-08-08,anoda,333
2024-08-09,anoda,322
2024-08-10,anoda,328
2024-08-11,anoda,324
2024-08-12,anoda,331
2024-08-13,anoda,324
2024-08-14,anoda,328
2024-08-15,anoda,324
2024-08-16,anoda,323
2024-08-17,anoda,324
2024-08-18,anoda,319
2024-08-19,anoda,329
2024-08-20,anoda,325
2024-08-21,anoda,315
2024-08-22,anoda,318
2024-08-23,anoda,325
2024-08-24,anoda,323
2024-08-25,anoda,323
2024-08-26,anoda,326
2024-08-27,anoda,326
2024-08-28,anoda,328
2024-08-29,anoda,318
2024-08-30,anoda,333
2024-08-31,anoda,324
2024-09-01,anoda,325
2024-09-02,anoda,319
2024-09-03,anoda,320
2024-09-04,anoda,329
2024-09-05,anoda,326
2024-09-06,anoda,326
2024-09-07,anoda,329
2024-09-08,anoda,320
2024-09-09,anoda,313
2024-09-10,anoda,324
2024-09-11,anoda,326
2024-09-12,anoda,326
2024-09-13,anoda,338
2024-09-14,anoda,331
2024-09-15,anoda,328
2024-09-16,anoda,324
2024-09-17,anoda,319
2024-09-18,anoda,328
2024-09-19,anoda,326
2024-09-20,anoda,322
2024-09-21,anoda,323
2024-09-22,anoda,329
2024-09-23,anoda,320
2024-09-24,anoda,321
2024-09-25,anoda,331
2024-09-26,anoda,327
2024-09-27,anoda,323
2024-09-28,anoda,333
2024-09-29,anoda,325
2024-09-30,anoda,319
2024-10-01,anoda,334
2024-10-02,anoda,326
2024-10-03,anoda,327
2024-10-04,anoda,315
2024-10-05,anoda,324
2024-10-06,anoda,322
2024-10-07,anoda,321
2024-10-08,anoda,326
2024-10-09,anoda,318
2024-10-10,anoda,331
2024-10-11,anoda,321
2024-10-12,anoda,320
2024-10-13,anoda,328
2024-10-14,anoda,324
2024-10-15,anoda,322
2024-10-16,anoda,323
2024-10-17,anoda,329
2024-10-18,anoda,325
2024-10-19,anoda,330
2024-10-20,anoda,324
2024-10-21,anoda,324
2024-10-22,anoda,327
2024-10-23,anoda,324
2024-10-24,anoda,332
2024-10-25,anoda,324
2024-10-26,anoda,330
2024-10-27,anoda,323
2024-10-28,anoda,326
2024-10-29,anoda,325
2024-10-30,anoda,318
2024-10-31,anoda,330
2024-11-01,anoda,331
2024-11-02,anoda,322
2024-11-03,anoda,321
2024-11-04,anoda,329
2024-11-05,anoda,326
2024-11-06,anoda,327
2024-11-07,anoda,333
2024-11-08,anoda,320
2024-11-09,anoda,323
2024-11-10,anoda,326
2024-11-11,anoda,327
2024-11-12,anoda,323
2024-11-13,anoda,335
2024-11-14,anoda,319
2024-11-15,anoda,316
2024-11-16,anoda,324
2024-11-17,anoda,320
2024-11-18,anoda,328
2024-11-19,anoda,320
2024-11-20,anoda,322
2024-11-21,anoda,332
2024-11-22,anoda,326
2024-11-23,anoda,323
2024-11-24,anoda,323
2024-11-25,anoda,317
2024-11-26,anoda,321
2024-11-27,anoda,329
2024-11-28,anoda,331
2024-11-29,anoda,317
2024-11-30,anoda,323
2024-12-01,anoda,323
2024-12-02,anoda,326
2024-12-03,anoda,322
2024-12-04,anoda,327
2024-12-05,anoda,323
2024-12-06,anoda,329
2024-12-07,anoda,321
2024-12-08,anoda,328
2024-12-09,anoda,326
2024-12-10,anoda,327
2024-12-11,anoda,322
2024-12-12,anoda,325
2024-12-13,anoda,320
2024-12-14,anoda,322
2024-12-15,anoda,324
2024-12-16,anoda,319
2024-12-17,anoda,334
2024-12-18,anoda,316
2024-12-19,anoda,322
2024-12-20,anoda,328
2024-12-21,anoda,321
2024-12-22,anoda,320
2024-12-23,anoda,327
2024-12-24,anoda,313
2024-12-25,anoda,316
2024-12-26,anoda,326
2024-12-27,anoda,330
2024-12-28,anoda,330
2024-12-29,anoda,329
2024-12-30,anoda,317
2024-12-31,anoda,320
2025-01-01,anoda,302
2025-01-02,anoda,300
2025-01-03,anoda,314
2025-01-04,anoda,300
2025-01-05,anoda,287
2025-01-06,anoda,302
2025-01-07,anoda,306
2025-01-08,anoda,287
2025-01-09,anoda,289
2025-01-10,anoda,287
2025-01-11,anoda,292
2025-01-12,anoda,301
2025-01-13,anoda,287
2025-01-14,anoda,287
2025-01-15,anoda,308
2025-01-16,anoda,287
2025-01-17,anoda,297
2025-01-18,anoda,306
2025-01-19,anoda,298
2025-01-20,anoda,287
2025-01-21,anoda,299
2025-01-22,anoda,287
2025-01-23,anoda,292
2025-01-24,anoda,287
2025-01-25,anoda,297
2025-01-26,anoda,291
2025-01-27,anoda,292
2025-01-28,anoda,287
2025-01-29,anoda,287
2025-01-30,anoda,287
2025-01-31,anoda,287
2025-02-01,anoda,301
2025-02-02,anoda,290
2025-02-03,anoda,287
2025-02-04,anoda,287
2025-02-05,anoda,287
2025-02-06,anoda,287
2025-02-07,anoda,289
2025-02-08,anoda,287
2025-02-09,anoda,293
2025-02-10,anoda,300
2025-02-11,anoda,299
2025-02-12,anoda,290
2025-02-13,anoda,287
2025-02-14,anoda,287
2025-02-15,anoda,293
2025-02-16,anoda,287
2025-02-17,anoda,294
2025-02-18,anoda,287
2025-02-19,anoda,293
2025-02-20,anoda,287
2025-02-21,anoda,287
2025-02-22,anoda,311
2025-02-23,anoda,287
2025-02-24,anoda,289
2025-02-25,anoda,311
2025-02-26,anoda,296
2025-02-27,anoda,289
2025-02-28,anoda,287
2025-03-01,anoda,325
2025-03-02,anoda,322
2025-03-03,anoda,330
2025-03-04,anoda,328
2025-03-05,anoda,321
2025-03-06,anoda,327
2025-03-07,anoda,317
2025-03-08,anoda,326
2025-03-09,anoda,323
2025-03-10,anoda,325
2025-03-11,anoda,325
2025-03-12,anoda,328
2025-03-13,anoda,331
2025-03-14,anoda,323
2025-03-15,anoda,321
2025-03-16,anoda,324
2025-03-17,anoda,321
2025-03-18,anoda,325
2025-03-19,anoda,326
2025-03-20,anoda,324
2025-03-21,anoda,322
2025-03-22,anoda,318
2025-03-23,anoda,327
2025-03-24,anoda,324
2025-03-25,anoda,318
2025-03-26,anoda,327
2025-03-27,anoda,325
2025-03-28,anoda,325
2025-03-29,anoda,322
2025-03-30,anoda,326
2025-03-31,anoda,322
2025-04-01,anoda,329
2025-04-02,anoda,328
2025-04-03,anoda,330
2025-04-04,anoda,322
2025-04-05,anoda,325
2025-04-06,anoda,331
2025-04-07,anoda,328
2025-04-08,anoda,329
2025-04-09,anoda,321
2025-04-10,anoda,327
2025-04-11,anoda,320
2025-04-12,anoda,320
2025-04-13,anoda,318
2025-04-14,anoda,316
2025-04-15,anoda,323
2025-04-16,anoda,326
2025-04-17,anoda,325
2025-04-18,anoda,326
2025-04-19,anoda,320
2025-04-20,anoda,321
2025-04-21,anoda,331
2025-04-22,anoda,327
2025-04-23,anoda,323
2025-04-24,anoda,328
2025-04-25,anoda,327
2025-04-26,anoda,325
2025-04-27,anoda,329
2025-04-28,anoda,329
2025-04-29,anoda,327
2025-04-30,anoda,329
2025-05-01,anoda,317
2024-01-01,banana,141
2024-01-02,banana,141
2024-01-03,banana,141
2024-01-04,banana,135
2024-01-05,banana,134
2024-01-06,banana,135
2024-01-07,banana,144
2024-01-08,banana,138
2024-01-09,banana,130
2024-01-10,banana,143
2024-01-11,banana,134
2024-01-12,banana,152
2024-01-13,banana,141
2024-01-14,banana,144
2024-01-15,banana,143
2024-01-16,banana,138
2024-01-17,banana,133
2024-01-18,banana,132
2024-01-19,banana,136
2024-01-20,banana,131
2024-01-21,banana,132
2024-01-22,banana,133
2024-01-23,banana,147
2024-01-24,banana,138
2024-01-25,banana,138
2024-01-26,banana,145
2024-01-27,banana,135
2024-01-28,banana,137
2024-01-29,banana,141
2024-01-30,banana,140
2024-01-31,banana,129
2024-02-01,banana,139
2024-02-02,banana,140
2024-02-03,banana,138
2024-02-04,banana,145
2024-02-05,banana,143
2024-02-06,banana,135
2024-02-07,banana,146
2024-02-08,banana,142
2024-02-09,banana,136
2024-02-10,banana,144
2024-02-11,banana,139
2024-02-12,banana,131
2024-02-13,banana,143
2024-02-14,banana,141
2024-02-15,banana,146
2024-02-16,banana,132
2024-02-17,banana,142
2024-02-18,banana,136
2024-02-19,banana,142
2024-02-20,banana,139
2024-02-21,banana,139
2024-02-22,banana,152
2024-02-23,banana,133
2024-02-24,banana,143
2024-02-25,banana,134
2024-02-26,banana,133
2024-02-27,banana,143
2024-02-28,banana,141
2024-02-29,banana,136
2024-03-01,banana,145
2024-03-02,banana,138
2024-03-03,banana,142
2024-03-04,banana,137
2024-03-05,banana,141
2024-03-06,banana,137
2024-03-07,banana,134
2024-03-08,banana,137
2024-03-09,banana,143
2024-03-10,banana,145
2024-03-11,banana,145
2024-03-12,banana,140
2024-03-13,banana,137
2024-03-14,banana,139
2024-03-15,banana,143
2024-03-16,banana,145
2024-03-17,banana,136
2024-03-18,banana,143
2024-03-19,banana,138
2024-03-20,banana,142
2024-03-21,banana,150
2024-03-22,banana,140
2024-03-23,banana,148
2024-03-24,banana,141
2024-03-25,banana,138
2024-03-26,banana,144
2024-03-27,banana,139
2024-03-28,banana,125
2024-03-29,banana,140
2024-03-30,banana,134
2024-03-31,banana,142
2024-04-01,banana,133
2024-04-02,banana,146
2024-04-03,banana,134
2024-04-04,banana,136
2024-04-05,banana,140
2024-04-06,banana,136
2024-04-07,banana,151
2024-04-08,banana,138
2024-04-09,banana,144
2024-04-10,banana,140
2024-04-11,banana,141
2024-04-12,banana,141
2024-04-13,banana,144
2024-04-14,banana,140
2024-04-15,banana,143
2024-04-16,banana,140
2024-04-17,banana,130
2024-04-18,banana,139
2024-04-19,banana,138
2024-04-20,banana,140
2024-04-21,banana,136
2024-04-22,banana,138
2024-04-23,banana,135
2024-04-24,banana,139
2024-04-25,banana,142
2024-04-26,banana,139
2024-04-27,banana,140
2024-04-28,banana,132
2024-04-29,banana,146
2024-04-30,banana,136
2024-05-01,banana,130
2024-05-02,banana,134
2024-05-03,banana,135
2024-05-04,banana,143
2024-05-05,banana,152
2024-05-06,banana,134
2024-05-07,banana,143
2024-05-08,banana,144
2024-05-09,banana,146
2024-05-10,banana,138
2024-05-11,banana,147
2024-05-12,banana,134
2024-05-13,banana,137
2024-05-14,banana,137
2024-05-15,banana,133
2024-05-16,banana,137
2024-05-17,banana,138
2024-05-18,banana,144
2024-05-19,banana,143
2024-05-20,banana,140
2024-05-21,banana,128
2024-05-22,banana,139
2024-05-23,banana,139
2024-05-24,banana,139
2024-05-25,banana,143
2024-05-26,banana,136
2024-05-27,banana,145
2024-05-28,banana,137
2024-05-29,banana,142
2024-05-30,banana,139
2024-05-31,banana,135
2024-06-01,banana,133
2024-06-02,banana,134
2024-06-03,banana,139
2024-06-04,banana,138
2024-06-05,banana,144
2024-06-06,banana,139
2024-06-07,banana,144
2024-06-08,banana,133
2024-06-09,banana,136
2024-06-10,banana,145
2024-06-11,banana,147
2024-06-12,banana,140
2024-06-13,banana,143
2024-06-14,banana,132
2024-06-15,banana,140
2024-06-16,banana,133
2024-06-17,banana,133
2024-06-18,banana,138
2024-06-19,banana,139
2024-06-20,banana,140
2024-06-21,banana,135
2024-06-22,banana,143
2024-06-23,banana,130
2024-06-24,banana,139
2024-06-25,banana,133
2024-06-26,banana,145
2024-06-27,banana,145
2024-06-28,banana,137
2024-06-29,banana,141
2024-06-30,banana,139
2024-07-01,banana,140
2024-07-02,banana,143
2024-07-03,banana,134
2024-07-04,banana,131
2024-07-05,banana,141
2024-07-06,banana,145
2024-07-07,banana,132
2024-07-08,banana,137
2024-07-09,banana,135
2024-07-10,banana,143
2024-07-11,banana,133
2024-07-12,banana,140
2024-07-13,banana,138
2024-07-14,banana,133
2024-07-15,banana,142
2024-07-16,banana,143
2024-07-17,banana,126
2024-07-18,banana,140
2024-07-19,banana,145
2024-07-20,banana,144
2024-07-21,banana,136
2024-07-22,banana,142
2024-07-23,banana,148
2024-07-24,banana,139
2024-07-25,banana,134
2024-07-26,banana,147
2024-07-27,banana,142
2024-07-28,banana,143
2024-07-29,banana,141
2024-07-30,banana,144
2024-07-31,banana,140
2024-08-01,banana,137
2024-08-02,banana,139
2024-08-03,banana,138
2024-08-04,banana,137
2024-08-05,banana,141
2024-08-06,banana,148
2024-08-07,banana,148
2024-08-08,banana,151
2024-08-09,banana,144
2024-08-10,banana,142
2024-08-11,banana,135
2024-08-12,banana,138
2024-08-13,banana,137
2024-08-14,banana,143
2024-08-15,banana,141
2024-08-16,banana,131
2024-08-17,banana,131
2024-08-18,banana,135
2024-08-19,banana,140
2024-08-20,banana,134
2024-08-21,banana,135
2024-08-22,banana,137
2024-08-23,banana,142
2024-08-24,banana,143
2024-08-25,banana,136
2024-08-26,banana,148
2024-08-27,banana,138
2024-08-28,banana,139
2024-08-29,banana,142
2024-08-30,banana,137
2024-08-31,banana,139
2024-09-01,banana,146
2024-09-02,banana,131
2024-09-03,banana,147
2024-09-04,banana,142
2024-09-05,banana,138
2024-09-06,banana,146
2024-09-07,banana,131
2024-09-08,banana,146
2024-09-09,banana,137
2024-09-10,banana,143
2024-09-11,banana,143
2024-09-12,banana,143
2024-09-13,banana,140
2024-09-14,banana,141
2024-09-15,banana,145
2024-09-16,banana,135
2024-09-17,banana,144
2024-09-18,banana,138
2024-09-19,banana,139
2024-09-20,banana,140
2024-09-21,banana,135
2024-09-22,banana,140
2024-09-23,banana,145
2024-09-24,banana,137
2024-09-25,banana,145
2024-09-26,banana,133
2024-09-27,banana,137
2024-09-28,banana,149
2024-09-29,banana,138
2024-09-30,banana,137
2024-10-01,banana,144
2024-10-02,banana,139
2024-10-03,banana,146
2024-10-04,banana,134
2024-10-05,banana,141
2024-10-06,banana,132
2024-10-07,banana,129
2024-10-08,banana,140
2024-10-09,banana,140
2024-10-10,banana,145
2024-10-11,banana,136
2024-10-12,banana,138
2024-10-13,banana,132
2024-10-14,banana,142
2024-10-15,banana,142
2024-10-16,banana,136
2024-10-17,banana,134
2024-10-18,banana,146
2024-10-19,banana,144
2024-10-20,banana,141
2024-10-21,banana,156
2024-10-22,banana,145
2024-10-23,banana,138
2024-10-24,banana,132
2024-10-25,banana,141
2024-10-26,banana,137
2024-10-27,banana,134
2024-10-28,banana,138
2024-10-29,banana,135
2024-10-30,banana,131
2024-10-31,banana,134
2024-11-01,banana,141
2024-11-02,banana,139
2024-11-03,banana,139
2024-11-04,banana,133
2024-11-05,banana,140
2024-11-06,banana,136
2024-11-07,banana,135
2024-11-08,banana,132
2024-11-09,banana,138
2024-11-10,banana,146
2024-11-11,banana,142
2024-11-12,banana,145
2024-11-13,banana,146
2024-11-14,banana,146
2024-11-15,banana,137
2024-11-16,banana,140
2024-11-17,banana,140
2024-11-18,banana,136
2024-11-19,banana,144
2024-11-20,banana,143
2024-11-21,banana,142
2024-11-22,banana,134
2024-11-23,banana,138
2024-11-24,banana,134
2024-11-25,banana,136
2024-11-26,banana,147
2024-11-27,banana,141
2024-11-28,banana,139
2024-11-29,banana,126
2024-11-30,banana,142
2024-12-01,banana,138
2024-12-02,banana,149
2024-12-03,banana,139
2024-12-04,banana,141
2024-12-05,banana,137
2024-12-06,banana,139
2024-12-07,banana,142
2024-12-08,banana,140
2024-12-09,banana,145
2024-12-10,banana,141
2024-12-11,banana,135
2024-12-12,banana,147
2024-12-13,banana,136
2024-12-14,banana,140
2024-12-15,banana,139
2024-12-16,banana,143
2024-12-17,banana,145
2024-12-18,banana,142
2024-12-19,banana,150
2024-12-20,banana,128
2024-12-21,banana,132
2024-12-22,banana,145
2024-12-23,banana,144
2024-12-24,banana,146
2024-12-25,banana,128
2024-12-26,banana,142
2024-12-27,banana,141
2024-12-28,banana,137
2024-12-29,banana,142
2024-12-30,banana,142
2024-12-31,banana,145
2025-01-01,banana,143
2025-01-02,banana,133
2025-01-03,banana,143
2025-01-04,banana,139
2025-01-05,banana,134
2025-01-06,banana,144
2025-01-07,banana,137
2025-01-08,banana,133
2025-01-09,banana,134
2025-01-10,banana,142
2025-01-11,banana,136
2025-01-12,banana,146
2025-01-13,banana,138
2025-01-14,banana,143
2025-01-15,banana,142
2025-01-16,banana,136
2025-01-17,banana,135
2025-01-18,banana,137
2025-01-19,banana,147
2025-01-20,banana,136
2025-01-21,banana,138
2025-01-22,banana,145
2025-01-23,banana,139
2025-01-24,banana,147
2025-01-25,banana,142
2025-01-26,banana,145
2025-01-27,banana,144
2025-01-28,banana,148
2025-01-29,banana,142
2025-01-30,banana,136
2025-01-31,banana,136
2025-02-01,banana,139
2025-02-02,banana,134
2025-02-03,banana,144
2025-02-04,banana,133
2025-02-05,banana,140
2025-02-06,banana,141
2025-02-07,banana,139
2025-02-08,banana,146
2025-02-09,banana,138
2025-02-10,banana,137
2025-02-11,banana,141
2025-02-12,banana,151
2025-02-13,banana,140
2025-02-14,banana,145
2025-02-15,banana,138
2025-02-16,banana,143
2025-02-17,banana,137
2025-02-18,banana,144
2025-02-19,banana,135
2025-02-20,banana,143
2025-02-21,banana,147
2025-02-22,banana,139
2025-02-23,banana,140
2025-02-24,banana,142
2025-02-25,banana,140
2025-02-26,banana,135
2025-02-27,banana,140
2025-02-28,banana,137
2025-03-01,banana,144
2025-03-02,banana,137
2025-03-03,banana,135
